id,coucodiso,stopidszdc,namesinwri,fixrouidci,zastid,zastx,zasty,altname,loc_type,X
2179,CZ,74792,Loučovice,xxxx0003883A,288,14.2566040276591,48.6206406782444,,S1,-777070
2177,CZ,74812,Lipno nad Vltavou,xxxx0003883A,289,14.2440289611427,48.6340081967488,,S1,-777782
1977,CZ,74772,Vyšší Brod klášter,xxxx0001932A,290,14.3086780172539,48.6239409834709,,S1,-773216
1310,CZ,75922,Černá v Pošumaví,xxxx0001068A,291,14.0868926870582,48.7427480801479,,S1,-787552
1315,CZ,75972,Hořice na Šumavě,xxxx0001068A,292,14.1828672547966,48.7714982927359,,S1,-780116
1313,CZ,75952,Polečnice,xxxx0001068A,293,14.1203131597606,48.7994495712372,,S1,-784234
1314,CZ,75962,Polná na Šumavě,xxxx0001068A,294,14.1479747128354,48.7986247697033,,S1,-782234
1317,CZ,75992,Kájov,xxxx0001068A,295,14.2654059004805,48.8130149857725,,S1,-773469
957,CZ,76002,Český Krumlov,xxxx0000531A,296,14.3174298539138,48.8223938994219,,S1,-769541
954,CZ,76022,Zlatá Koruna,xxxx0000531A,297,14.3514247992409,48.8504082139516,,S1,-766641
1560,CZ,75222,Horní Dvořiště,xxxx0001540A,298,14.4219480288359,48.6018000637582,,S1,-765279
1561,CZ,75232,Rybník,xxxx0001540A,299,14.4316792986537,48.6495663896346,,S1,-763845
1564,CZ,75262,Omlenice,xxxx0001540A,300,14.4478019020602,48.7251510207474,,S1,-761526
1565,CZ,75272,Kaplice,xxxx0001540A,301,14.4688272407975,48.7751403743186,,S1,-759240
1567,CZ,75292,Velešín,xxxx0001540A,302,14.4366160801303,48.8198627989637,,S1,-760909
1569,CZ,75312,Holkov,xxxx0001540A,303,14.447708836594,48.8516954114335,,S1,-759621
950,CZ,76062,Křemže,xxxx0000531A,304,14.3314086278922,48.9046260703698,,S1,-767267
2976,CZ,73792,Bavorov,xxxx0018000A,305,14.0839586994966,49.1263900821532,,S1,-781763
2973,CZ,73762,Vodňany,xxxx0018000A,307,14.1800108816754,49.1451242885532,,S1,-774531
1010,CZ,73352,Číčenice,xxxx0000631A,308,14.221814522449,49.153641470151,,S1,-771379
1013,CZ,73382,Protivín,xxxx0000631A,309,14.2106484634552,49.2129349663072,,S1,-771269
1008,CZ,73332,Dívčice,xxxx0000631A,310,14.3011144720381,49.1064061221904,,S1,-766374
1006,CZ,73312,Zliv,xxxx0000631A,311,14.3622815682743,49.065059277182,,S1,-762581
3449,CZ,73992,Záboří u Číčenic,xKADR096055B,312,14.2743172779291,49.1605385655414,,S1,-767480
3452,CZ,74032,Temelín,xKADR096055B,313,14.3465590744901,49.1956570762428,,S1,-761725
1571,CZ,75332,Kamenný Újezd u Českých Budějovic,xxxx0001540A,314,14.4489300962229,48.8911477701633,,S1,-758936
946,CZ,76092,Boršov nad Vltavou,xxxx0000531A,315,14.444005352167,48.9270272926887,,S1,-758751
1573,CZ,75352,Včelná,xxxx0001540A,316,14.4495591864162,48.9244570944052,,S1,-758387
2050,CZ,74182,Nová Ves u Českých Budějovic,xxxx0002150A,317,14.5295581151261,48.9212094815986,,S1,-752627
911,CZ,73282,České Budějovice,xxxx0000530A,318,14.4885748158697,48.9745822918755,,S1,-754800
1005,CZ,73302,Hluboká nad Vltavou,xxxx0000631A,319,14.4201409777993,49.032470707444,,S1,-758886
6,CZ,74162,Borovany,xKADR008187B,320,14.6420650078724,48.8914176895165,,S1,-744898
8,CZ,74142,Jílovice,xKADR008187B,321,14.7033416985712,48.8780099127894,,S1,-740642
2629,CZ,73712,Třeboň,xxxx0008700A,322,14.7607209585705,49.0152895008325,,S1,-734458
916,CZ,73482,Hluboká nad Vltavou-Zámostí,xxxx0000530A,323,14.4641739676146,49.0506870173001,,S1,-755421
917,CZ,73492,Chotýčany,xxxx0000530A,324,14.5292997596456,49.0786099002268,,S1,-750286
918,CZ,73502,Ševětín,xxxx0000530A,325,14.5743088588492,49.0973655077002,,S1,-746748
2631,CZ,73732,Lomnice nad Lužnicí,xxxx0008700A,326,14.7302386954998,49.0911523102143,,S1,-735553
920,CZ,73522,Dynín,xxxx0000530A,327,14.6287632042834,49.1467115070697,,S1,-742074
1,CZ,74122,Nové Hrady,xKADR008104B,328,14.8090672092312,48.822895088687,,S1,-733758
2621,CZ,73642,Nová Ves nad Lužnicí,xxxx0008700A,329,14.9230692579353,48.8118907185032,,S1,-725616
3,CZ,73632,České Velenice,xKADR008104B,330,14.9578870600638,48.7696648081109,,S1,-723687
2625,CZ,73682,Suchdol nad Lužnicí,xxxx0008700A,334,14.8828247331694,48.9022841892983,,S1,-727239
2626,CZ,73692,Majdalena,xxxx0008700A,335,14.8681909076824,48.9505318039925,,S1,-727603
3149,CZ,74462,Nová Bystřice,xxxx0021252A,336,15.1110196327383,49.0192725811001,,S1,-708994
1046,CZ,75672,Doňov,xxxx0000651A,337,14.8002863569725,49.2083172658146,,S1,-728772
1047,CZ,75682,Kardašova Řečice,xxxx0000651A,338,14.8604448248046,49.1835920951147,,S1,-724785
1049,CZ,75702,Děbolín,xxxx0000651A,339,14.9511380173168,49.1644498022133,,S1,-718504
1050,CZ,74362,Jindřichův Hradec,xxxx0000651A,340,15.0041513752032,49.155169606104,,S1,-714803
3119,CZ,74472,Horní Skrýchov,xxxx0021200A,342,15.0330917699153,49.1719092730946,,S1,-712471
3121,CZ,74492,Lovětín,xxxx0021200A,343,15.050535884937,49.2012738053762,,S1,-710792
1052,CZ,75722,Jarošov nad Nežárkou,xxxx0000651A,344,15.0786070697808,49.1815293153409,,S1,-709043
3363,CZ,74822,Slavonice,xxxx0028300A,345,15.3491011208389,48.9938356687995,,S1,-692069
3147,CZ,74442,Hůrky,xxxx0021252A,346,15.1583740534859,49.0453294763253,,S1,-705192
3146,CZ,74432,Senotín,xxxx0021252A,347,15.1577778416306,49.0660240641722,,S1,-704944
3144,CZ,74412,Kunžak-Lomy,xxxx0021252A,348,15.1628041851425,49.1120656146891,,S1,-703932
3143,CZ,74402,Střížovice,xxxx0021252A,349,15.134848613476,49.1342470857428,,S1,-705643
3369,CZ,74882,Dačice,xxxx0028300A,350,15.4392042100339,49.0859835138069,,S1,-684268
3375,CZ,74930,Telč,xxxx0028300A,351,15.4645898813285,49.1825563120136,,S1,-681112
1905,CZ,36275,Šatov,xxxx0001822A,352,16.0260817603083,48.7808576824994,,S1,-645612
1903,CZ,36955,Znojmo,xxxx0001822A,353,16.0586767710905,48.8528300752936,,S1,-642314
1901,CZ,33825,Hodonice,xxxx0001822A,354,16.1643285300552,48.8413376641064,,S1,-634757
3445,CZ,34185,Jemnice,xxxx3018390A,355,15.5815909556122,49.0158182752059,,S1,-674889
3443,CZ,35085,Třebelovice,xxxx3018390A,356,15.657117711502,49.0208984072081,,S1,-669337
3224,CZ,35005,Moravské Budějovice,xxxx0024800A,357,15.8094736906112,49.0573642057131,,S1,-657795
3230,CZ,36165,Stařeč,xxxx0024802A,358,15.8042870876457,49.195124520209,,S1,-656363
1035,CZ,34455,Krahulov,xxxx0000650A,359,15.8044569590652,49.2152627840986,,S1,-656087
3220,CZ,36365,Šumná,xxxx0024800A,360,15.8740514204868,48.9230770911468,,S1,-654857
3219,CZ,35465,Olbramkostel,xxxx0024800A,361,15.9491329713208,48.9033525161833,,S1,-649647
3221,CZ,33805,Grešlové Mýto,xxxx0024800A,362,15.87463532542,48.9845455899166,,S1,-654014
3226,CZ,34165,Jaroměřice nad Rokytnou,xxxx0024802A,363,15.8656149823148,49.0943236820112,,S1,-653239
3229,CZ,34295,Kojetice na Moravě,xxxx0024802A,364,15.8258046133286,49.1495102726536,,S1,-655403
1033,CZ,36555,Třebíč,xxxx0000650A,365,15.8844310044348,49.2114833177605,,S1,-650350
1029,CZ,35175,Náměšť nad Oslavou,xxxx0000650A,366,16.1479577221228,49.206837369376,,S1,-631337
1900,CZ,33225,Božice u Znojma,xxxx0001822A,367,16.2877289329222,48.8234056765906,,S1,-625979
1899,CZ,33925,Hrušovany nad Jevišovkou,xxxx0001822A,368,16.3832886586495,48.8102965878383,,S1,-619167
2201,CZ,35415,Novosedly,xxxx0004500A,369,16.4939528372372,48.8259270173258,,S1,-610899
2198,CZ,34855,Mikulov na Moravě,xxxx0004500A,370,16.6258751080506,48.8022486706271,,S1,-601552
2196,CZ,36655,Valtice,xxxx0004500A,371,16.7429882022362,48.7477600661839,,S1,-593638
3190,CZ,35685,Poštorná,xxxx0024520A,372,16.851929232442,48.750815195062,,S1,-585636
2194,CZ,33215,Boří les,xxxx0004500A,373,16.8671283677347,48.7377645639837,,S1,-584676
3193,CZ,34705,Lednice,xxxx0024520A,374,16.8016835839538,48.7941141863752,,S1,-588805
303,CZ,35605,Podivín,xxxx0000070A,375,16.8537048424314,48.8373125742937,,S1,-584504
1892,CZ,35835,Rakšice,xxxx0001822A,376,16.3452933356933,49.0144439799603,,S1,-619423
1895,CZ,34875,Miroslav,xxxx0001822A,377,16.3621972039051,48.9352604679694,,S1,-619168
1891,CZ,35105,Moravský Krumlov,xxxx0001822A,379,16.3380433923545,49.0463840848637,,S1,-619555
1028,CZ,34465,Kralice nad Oslavou,xxxx0000650A,381,16.2034958849448,49.1923637908877,,S1,-627498
1027,CZ,35855,Rapotice,xxxx0000650A,382,16.2573103603978,49.1835979078963,,S1,-623710
1889,CZ,34985,Moravské Bránice,xxxx0001822A,383,16.4291828678891,49.0850501785274,,S1,-612462
2193,CZ,34125,Ivančice,xxxx0004440A,384,16.3719017937525,49.0981196851873,,S1,-616460
1888,CZ,35975,Silůvky,xxxx0001822A,385,16.4628768775908,49.1080823788875,,S1,-609736
1023,CZ,36375,Tetčice,xxxx0000650A,386,16.4088650422681,49.1719829216194,,S1,-612873
1025,CZ,36915,Zastávka u Brna,xxxx0000650A,387,16.3588463082199,49.187614414839,,S1,-616305
1021,CZ,36185,Střelice,xxxx0000650A,388,16.4841358681299,49.1539369953643,,S1,-607637
143,CZ,36875,Vranovice,xKADR044630C,389,16.6051210605262,48.9638139102163,,S1,-601137
141,CZ,33955,Hrušovany u Brna,xKADR044630C,390,16.5917076861855,49.0344786199795,,S1,-601267
305,CZ,36905,Zaječí,xxxx0000070A,391,16.7813802212103,48.8894007005651,,S1,-589174
306,CZ,36245,Šakvice,xxxx0000070A,392,16.7065538817531,48.9127864846236,,S1,-594355
2203,CZ,34015,Hustopeče u Brna,xxxx0004660A,393,16.7360965968601,48.9374090840176,,S1,-591912
1967,CZ,36765,Velké Pavlovice,xxxx0001927A,394,16.8233108837582,48.8898328812824,,S1,-586112
137,CZ,34945,Modřice,xKADR044630C,395,16.6062266171405,49.1338881993342,,S1,-599023
136,CZ,33305,Brno-Horní Heršpice,xKADR044630C,396,16.6067949812197,49.1674149647458,,S1,-598581
1183,CZ,34075,Brno-Chrlice,xxxx0000900A,397,16.65681560173,49.1320434152526,,S1,-595375
12,CZ,33365,Brno-Slatina,xKADR034537B,398,16.6824237857205,49.169667279612,,S1,-593072
11,CZ,33395,Brno-Židenice,xKADR034537B,401,16.6368668040289,49.2043077217119,,S1,-595962
56,CZ,36125,Sokolnice-Telnice,xKADR042074C,402,16.733531996547,49.1082302188878,,S1,-590089
14,CZ,36345,Šlapanice,xKADR034537B,403,16.7296932258383,49.1569131861512,,S1,-589795
16,CZ,33125,Blažovice,xKADR034537B,405,16.7982989116102,49.1639814660439,,S1,-584736
1707,CZ,36105,Slavkov u Brna,xxxx0001618A,406,16.8736951422836,49.1448679050385,,S1,-579489
17,CZ,33885,Holubice,xKADR034537B,407,16.8244906412103,49.1799823206198,,S1,-582651
18,CZ,35905,Rousínov,xKADR034537B,408,16.867546533483,49.1972969735868,,S1,-579329
1073,CZ,73412,Ražice,xxxx0000653A,409,14.1086347915494,49.2446187700069,,S1,-778134
1015,CZ,75662,Putim,xxxx0000631A,410,14.1317393708459,49.2641031184909,,S1,-776165
1016,CZ,75652,Písek,xxxx0000631A,411,14.1429444167199,49.2964838823624,,S1,-774853
1526,CZ,73082,Čížová,xxxx0001240A,412,14.0978209619767,49.3536105802505,,S1,-777210
1525,CZ,73072,Vráž u Písku,xxxx0001240A,413,14.1247511965763,49.3918805697743,,S1,-774676
1018,CZ,75642,Písek město,xxxx0000631A,414,14.1616793209758,49.3141804978348,,S1,-773229
2008,CZ,75622,Záhoří,xxxx0001934A,415,14.2036317227597,49.3432861200629,,S1,-769758
2007,CZ,75612,Vlastec,xxxx0001934A,416,14.2232876696768,49.3692221935133,,S1,-767943
3454,CZ,74052,Týn nad Vltavou,xKADR096055B,417,14.4085217187401,49.2232970777156,,S1,-756833
2006,CZ,75602,Červená nad Vltavou,xxxx0001934A,418,14.2731650089053,49.3717061919663,,S1,-764317
1522,CZ,73042,Čimelice,xxxx0001240A,419,14.0766432689609,49.4703198079772,,S1,-776905
2003,CZ,75572,Branice,xxxx0001934A,420,14.3461686666593,49.4030764180402,,S1,-758587
2001,CZ,75552,Milevsko,xxxx0001934A,421,14.3778402093322,49.4417393759495,,S1,-755722
3395,CZ,75482,Bechyně,xxxx0028400A,422,14.4774864611393,49.3002177739053,,S1,-750696
3392,CZ,75452,Sudoměřice u Bechyně,xxxx0028400A,423,14.5412276798227,49.2947711148242,,S1,-746185
3387,CZ,75402,Malšice,xxxx0028400A,424,14.5859062888308,49.3602203693925,,S1,-741989
925,CZ,73572,Soběslav,xxxx0000530A,425,14.725683159021,49.2554067092369,,S1,-733467
926,CZ,73582,Roudná,xxxx0000530A,426,14.7151570598369,49.2970888670223,,S1,-733613
3385,CZ,75382,Slapy,xxxx0028400A,427,14.629109774311,49.3849903085251,,S1,-738511
928,CZ,73602,Planá nad Lužnicí,xxxx0000530A,428,14.7065954863486,49.3531405834559,,S1,-733404
1999,CZ,75532,Božejovice,xxxx0001934A,429,14.4925839969692,49.4477841813884,,S1,-747388
931,CZ,73622,Tábor,xxxx0000530A,430,14.6767602797773,49.4139551726158,,S1,-734654
1996,CZ,75502,Balkova Lhota,xxxx0001934A,431,14.5988689783884,49.4457951053294,,S1,-739781
932,CZ,55276,Chotoviny,xxxx0000530A,432,14.6692440757858,49.4723558137505,,S1,-734331
935,CZ,55226,Střezimíř,xxxx0000530A,433,14.6213183265117,49.5386369888831,,S1,-736788
2029,CZ,55646,Dobříš,xxxx0002000A,434,14.1829348978997,49.7899435921169,,S1,-764321
3340,CZ,76764,Liteň,xxxx0027700A,435,14.1560723962648,49.9033330661865,,S1,-764473
178,CZ,53206,Zadní Třebaň,xKADR045481C,436,14.2026232739923,49.9187167221216,,S1,-760924
2032,CZ,55666,Malá Hraštice,xxxx0002000A,437,14.269350223195,49.809519619283,,S1,-757858
2034,CZ,55636,Mníšek pod Brdy,xxxx0002000A,438,14.2697803365509,49.8537627712423,,S1,-757147
2036,CZ,55596,Čisovice,xxxx0002000A,439,14.3195110707244,49.8582066183442,,S1,-753537
177,CZ,53216,Řevnice,xKADR045481C,440,14.2386854224538,49.9164954931143,,S1,-758394
1586,CZ,55696,Davle,xxxx0001562A,441,14.398776435171,49.887720691871,,S1,-747444
2040,CZ,55576,Měchenice,xxxx0002000A,442,14.383814634773,49.9109553939881,,S1,-748155
3294,CZ,55176,Sedlčany,xxxx0026100A,443,14.4342226986858,49.6558668902839,,S1,-748430
268,CZ,55216,Heřmaničky,xKADR046399C,444,14.5833749261781,49.6033070092083,,S1,-738544
3293,CZ,55196,Kosova Hora,xxxx0026100A,445,14.4800189017426,49.6591674161295,,S1,-745105
3292,CZ,55186,Štětkovice,xxxx0026100A,446,14.5169220529729,49.6667854050776,,S1,-742351
937,CZ,55236,Ješetice,xxxx0000530A,447,14.6072881688954,49.5768895924679,,S1,-737225
269,CZ,55206,Votice,xKADR046399C,448,14.6195864644689,49.6378567757879,,S1,-735437
270,CZ,55136,Olbramovice,xKADR046399C,449,14.624086395224,49.6667765093619,,S1,-734685
1582,CZ,55736,Jílové u Prahy,xxxx0001562A,450,14.4999661722949,49.8781658188306,,S1,-740384
273,CZ,55106,Benešov u Prahy,xKADR046399C,451,14.6826260989058,49.7797683176455,,S1,-728828
1577,CZ,55786,Týnec nad Sázavou,xxxx0001562A,452,14.5932652876206,49.8342132744075,,S1,-734395
939,CZ,55046,Čerčany,xxxx0000530A,453,14.7016531352882,49.8505051768951,,S1,-726427
942,CZ,55026,Senohraby,xxxx0000530A,454,14.7276172317965,49.8970963145614,,S1,-723891
3134,CZ,74612,Křeč,xxxx0021200A,455,14.9385028534994,49.3869068845514,,S1,-716216
3124,CZ,74522,Nová Včelnice,xxxx0021200A,456,15.0668753416525,49.2368768151689,,S1,-709105
3128,CZ,74562,Včelnička,xxxx0021200A,457,15.0428903235431,49.3048038655089,,S1,-709870
3127,CZ,74552,Kamenice nad Lipou,xxxx0021200A,458,15.0748823851105,49.2949253107793,,S1,-707703
3130,CZ,74582,Chválkov,xxxx0021200A,459,14.9842909717195,49.3417088948529,,S1,-713567
3132,CZ,74602,Černovice u Tábora,xxxx0021200A,460,14.965362390687,49.3738499983463,,S1,-714470
1991,CZ,74322,Chýnov,xxxx0001934A,461,14.8106344998884,49.4155924963729,,S1,-725001
3137,CZ,702,Obrataň,xxxx0021200A,463,14.9534615996216,49.4289294838462,,S1,-714535
1989,CZ,74632,Obrataň,xxxx0001934A,463,14.9534615996216,49.4289294838462,,S1,-714535
1987,CZ,74292,Pacov,xxxx0001934A,464,15.0172835768455,49.4598994079852,,S1,-709502
1055,CZ,75752,Popelín,xxxx0000651A,465,15.1783005729604,49.2202436143999,,S1,-701291
1056,CZ,75762,Počátky-Žirovnice,xxxx0000651A,466,15.2124826373595,49.2370218662551,,S1,-698586
1980,CZ,74222,Dobrá Voda u Pelhřimova,xxxx0001934A,467,15.2743548212528,49.3567749828275,,S1,-692451
1058,CZ,75780,Jihlávka,xxxx0000651A,468,15.2946683349628,49.2527527196701,,S1,-692430
1060,CZ,75802,Horní Cerekev,xxxx0000651A,469,15.3245682202284,49.3111786866425,,S1,-689462
1062,CZ,75820,Batelov,xxxx0000651A,470,15.3982381584254,49.3174834672259,,S1,-684061
1985,CZ,74272,Nová Cerekev,xxxx0001934A,471,15.1180963808735,49.4257356030407,,S1,-702737
1983,CZ,74252,Pelhřimov,xxxx0001934A,472,15.2223956363516,49.4194259907125,,S1,-695320
2863,CZ,55813,Humpolec,xxxx0015950A,473,15.3481890613071,49.5348823074404,,S1,-684672
2641,CZ,55286,Postupice,xxxx0009080A,474,14.782212612741,49.738110796595,,S1,-722329
2636,CZ,55356,Vlašim,xxxx0009080A,475,14.8974379872017,49.7004744183441,,S1,-714639
3025,CZ,55386,Trhový Štěpánov,xxxx0019100A,476,15.010033633494,49.7074121192339,,S1,-706486
1616,CZ,55926,Hvězdonice,xxxx0001566A,478,14.7719377723356,49.8724205933625,,S1,-721096
1607,CZ,56006,Ledečko,xxxx0001566A,479,14.9322916321,49.8473416082682,,S1,-710030
1599,CZ,56066,Kácov,xxxx0001566A,481,15.0191710270726,49.7866897016946,,S1,-704700
3161,CZ,56386,Uhlířské Janovice,xxxx0022200A,482,15.0598097325766,49.8822748797474,,S1,-700439
2657,CZ,56176,Vlastějovice,xxxx0009200A,483,15.1719007951823,49.7287493812178,,S1,-694607
2653,CZ,56195,Ledeč nad Sázavou,xxxx0009200A,484,15.2700597961947,49.6981537870743,,S1,-688012
2071,CZ,56266,Zbraslavice,xxxx0002410A,486,15.1896208726549,49.8156956926062,,S1,-692120
2079,CZ,56306,Malešov,xxxx0002410A,487,15.2308645036714,49.907114498878,,S1,-687898
1239,CZ,54113,Leština u Světlé,xxxx0000960A,488,15.3984951664044,49.7611628180724,,S1,-677954
1241,CZ,54104,Vlkaneč,xxxx0000960A,489,15.404890183083,49.8044362186502,,S1,-676904
1243,CZ,54083,Golčův Jeníkov,xxxx0000960A,490,15.4677538375583,49.8366315169001,,S1,-671975
2853,CZ,58000,Čáslav,xxxx0015900A,491,15.3945738405125,49.9151159218205,,S1,-676121
1246,CZ,54044,Čáslav,xxxx0000960A,491,15.3945738405125,49.9151159218205,,S1,-676121
2851,CZ,55484,Skovice,xxxx0015900A,492,15.4607290120259,49.9056689930561,,S1,-671535
181,CZ,73074,Beroun,xKADR045481C,493,14.0763401773586,49.9574044701352,,S1,-769297
1506,CZ,76084,Beroun-Závodí,xxxx0001240A,494,14.08351097912,49.9670777074642,,S1,-768636
1505,CZ,54836,Vráž u Berouna,xxxx0001240A,495,14.1242444568938,49.9841770803755,,S1,-765476
179,CZ,53186,Karlštejn,xKADR045481C,497,14.1751764182701,49.9319800754659,,S1,-762670
1504,CZ,54846,Loděnice,xxxx0001240A,498,14.1630353278644,49.9928389223704,,S1,-762587
1502,CZ,54856,Nučice,xxxx0001240A,499,14.2249315866142,50.024021785405,,S1,-757711
1481,CZ,53636,Jeneč,xxxx0001220A,500,14.2117127873603,50.0942798667219,,S1,-757562
176,CZ,53226,Dobřichovice,xKADR045481C,501,14.2882035253991,49.9275426118599,,S1,-754702
1589,CZ,55546,Vrané nad Vltavou,xxxx0001562A,502,14.3812195815763,49.9385200744835,,S1,-747920
172,CZ,53256,Praha-Radotín,xKADR045481C,503,14.3642264208229,49.9859070667725,,S1,-748406
1591,CZ,55536,Praha-Zbraslav,xxxx0001562A,504,14.3996797810164,49.9705274655679,,S1,-746122
1500,CZ,54916,Rudná u Prahy,xxxx0001240A,505,14.2425194320823,50.0393868218122,,S1,-756226
1497,CZ,54926,Praha-Řeporyje,xxxx0001240A,507,14.3094919806778,50.0322548100445,,S1,-751584
1480,CZ,53656,Hostivice,xxxx0001220A,510,14.2583234030556,50.0838432201771,,S1,-754420
2555,CZ,54046,Praha-Zličín,xxxx0007750A,511,14.2977627678319,50.0641785966854,,S1,-751927
1479,CZ,57206,Praha-Ruzyně,xxxx0001220A,512,14.3121811773113,50.0841720656925,,S1,-750598
1595,CZ,57016,Praha-Braník,xxxx0001562A,516,14.406533297816,50.0277133027162,,S1,-744766
1478,CZ,57266,Praha-Veleslavín,xxxx0001220A,520,14.3461337221566,50.0949202966188,,S1,-748027
2552,CZ,57106,Praha-Jinonice,xxxx0007750A,522,14.3777952935341,50.0551446223346,,S1,-746389
170,CZ,57226,Praha-Smíchov,xKADR045481C,524,14.4081638298874,50.0609378027927,,S1,-744146
1477,CZ,57066,Praha-Dejvice,xxxx0001220A,528,14.3995609338958,50.0969717124123,,S1,-744209
1483,CZ,53626,Unhošť,xxxx0001220A,531,14.1362606814636,50.1051479773488,,S1,-762739
1484,CZ,53516,Kladno,xxxx0001220A,532,14.1134891974726,50.1280671743457,,S1,-763994
1946,CZ,53566,Kladno-Dubí,xxxx0001879A,533,14.1296957035258,50.1633692818057,,S1,-762296
1953,CZ,54546,Brandýsek,xxxx0001891A,534,14.1730502856374,50.1842267030662,,S1,-758905
1806,CZ,53806,Slaný,xxxx0001650A,535,14.0757974152457,50.2285069025037,,S1,-765088
1805,CZ,53826,Slaný předměstí,xxxx0001650A,536,14.1022083337807,50.2262399207556,,S1,-763258
1804,CZ,53836,Podlešín,xxxx0001650A,537,14.1557669690475,50.2184099104753,,S1,-759596
1803,CZ,53846,Zvoleněves,xxxx0001650A,538,14.1839289735662,50.2306025880614,,S1,-757417
2669,CZ,54026,Středokluky,xxxx0009780A,539,14.2545086173639,50.1245634687291,,S1,-754063
2671,CZ,54006,Noutonice,xxxx0009780A,540,14.2779677617013,50.1599773916719,,S1,-751858
277,CZ,54466,Roztoky u Prahy,xKADR046570C,543,14.3984615756458,50.1599345167143,,S1,-743331
1950,CZ,54516,Otvovice,xxxx0001891A,544,14.2702580605963,50.2102771975322,,S1,-751630
1800,CZ,53926,Olovnice,xxxx0001650A,545,14.2451973099334,50.2327365665538,,S1,-753055
1798,CZ,53946,Kralupy nad Vltavou předměstí,xxxx0001650A,546,14.2836917368602,50.2317504983037,,S1,-750350
596,CZ,54436,Libčice nad Vltavou,xxxx0000170A,548,14.3644192891,50.1997800998898,,S1,-745133
2491,CZ,54406,Chvatěruby,xxxx0006988A,549,14.337832839756,50.2400326079653,,S1,-746398
2490,CZ,54606,Úžice,xxxx0006988A,550,14.3764231169222,50.2562762221145,,S1,-743424
1596,CZ,57156,Praha-Krč,xxxx0001562A,551,14.4459764355144,50.0342235671453,,S1,-741868
284,CZ,57276,Praha-Vršovice,xKADR046583C,562,14.4478477160823,50.0646620039097,,S1,-741275
331,CZ,54313,Opatov,xxxx0000070A,582,14.5091753412601,50.0278900082573,,S1,-737478
282,CZ,57096,Praha-Hostivař,xKADR046583C,586,14.5378598957787,50.0548885963738,,S1,-735037
905,CZ,57196,Praha-Malešice,xxxx0000444A,587,14.5152799326067,50.08119369775,,S1,-736244
278,CZ,54986,Říčany,xKADR046583C,588,14.664048220148,49.9974063050459,,S1,-726933
286,CZ,55006,Strančice,xKADR046709C,589,14.6779554882345,49.9494990828258,,S1,-726653
